Item_ID  ,ItemName ,Price ,Ingredients ,Storefront_ID 
1964,Vegetarian Lentil Shawarma,129.99,butter,964
1965,Vegetarian Mushroom Salad with Cheese,1.79,milk,965
1966,Vegetarian Noodle Dumplings,22.99,sugar,966
1967,Vegetarian Noodle Spring Rolls,49.99,cinnamon,967
1968,Vegetarian Paneer Bowl,29.99,vanilla extract,968
1969,Vegetarian Paneer Fajitas,3.49,sugar,969
1970,Vegetarian Paneer Shawarma with Peanut Sauce,59.99,salt,970
1971,Vegetarian Paneer Sushi Roll,39.99,eggs,971
1972,Vegetarian Paneer Udon,49.99,chocolate chips,972
1973,Vegetarian Pasta Grain Bowl,99.99,sugar,973
1974,Vegetarian Pasta Pasta,14.99,chocolate chips,974
1975,Vegetarian Pasta Pizza with Fries,3.79,eggs,975
1976,Vegetarian Pork Gyro with Lemon Wedges,59.99,eggs,976
1977,Vegetarian Pork Soup with Mashed Potatoes,2.99,baking powder,977
1978,Vegetarian Potato Frittata,5.79,eggs,978
1979,Vegetarian Quinoa Kebab,4.99,chocolate chips,979
1980,Vegetarian Quinoa Wrap,19.99,cinnamon,980
1981,Vegetarian Rice Salad with Garlic Bread,3.99,baking powder,981
1982,Vegetarian Salmon Burrito,7.49,eggs,982
1983,Vegetarian Sweet Potato Stew with Peanut Sauce,29.99,chocolate chips,983
1984,Vegetarian Tofu Shawarma with Mashed Potatoes,2.99,milk,984
1985,Vegetarian Turkey Paella with Cheese,14.99,sugar,985
1986,Vegetarian Zucchini Casserole with Coleslaw,4.29,salt,986
1987,Vegetarian Zucchini Pad Thai with Hummus,3.59,baking powder,987
1988,Vegetarian Zucchini Ramen,5.99,eggs,988
1989,Waffles,12.99,salt,989
1990,Watermelon,14.99,eggs,990
1991,Zucchini Burger,39.99,butter,991
1992,Zucchini Casserole,29.99,vanilla extract,992
1993,Zucchini Frittata,59.99,butter,993
1994,Zucchini Omelette,29.99,flour,994
1995,Zucchini Pad Thai with Tahini,2.99,salt,995
1996,Zucchini Panini,3.79,baking powder,996
1997,Zucchini Shawarma,59.99,sugar,997
1998,Zucchini Stir Fry with Fries,299.99,milk,998
1999,Zucchini Sushi Roll,29.99,baking powder,999
2000,Zucchini Sushi Roll with Tomato Salsa,3.49,butter,1000
